p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
0	7.14713374862804	0.117	0.001	0	Ocupat-v02-G012226	Ocupat
0	7.11556039938348	0.141	0.002	0	Ocupat-v02-G024835	Ocupat
0	7.08816491684799	0.221	0.005	0	Ocupat-v02-G035324	Ocupat
0	7.05633723861969	0.131	0.002	0	Ocupat-v02-G022770	Ocupat
0	6.9982767276291	0.378	0.004	0	Ocupat-v02-G029751	Ocupat
2.96439387504748e-323	6.97454889053561	0.121	0.006	1.51572423225053e-318	Ocupat-v02-G024830	Ocupat
0	6.94054199614577	0.838	0.031	0	Ocupat-v02-G017116	Ocupat
0	6.9375974822968	0.135	0.001	0	Ocupat-v02-G009337	Ocupat
0	6.87943017662512	0.377	0.04	0	Ocupat-v02-G022769	Ocupat
0	6.84500391321368	0.275	0.002	0	Ocupat-v02-G031422	Ocupat
0	6.83467386733438	0.156	0.001	0	Ocupat-v02-G011894	Ocupat
0	6.82662255962238	0.119	0.001	0	Ocupat-v02-G022620	Ocupat
0	6.78737216550428	0.339	0.003	0	Ocupat-v02-G032988	Ocupat
0	6.750534861747	0.475	0.004	0	Ocupat-v02-G035479	Ocupat
0	6.74058356553029	0.573	0.008	0	Ocupat-v02-G022598	Ocupat
0	6.6222645984329	0.358	0.005	0	Ocupat-v02-G026728	Ocupat
0	6.61869303276272	0.166	0.001	0	Ocupat-v02-G022596	Ocupat
0	6.60718744273534	0.357	0.003	0	Ocupat-v02-G002575	Ocupat
0	6.48116578883787	0.191	0.002	0	Ocupat-v02-G005735	Ocupat
0	6.47846815621598	0.121	0.001	0	Ocupat-v02-G020404	Ocupat
0	6.41536310458178	0.11	0.002	0	Ocupat-v02-G032946	Ocupat
0	6.38094346047112	0.131	0.001	0	Ocupat-v02-G041354	Ocupat
0	6.31503569125647	0.219	0.004	0	Ocupat-v02-G043207	Ocupat
0	6.22685523933676	0.197	0.002	0	Ocupat-v02-G020808	Ocupat
0	6.19578388659814	0.16	0.001	0	Ocupat-v02-G009911	Ocupat
6.15332475174462e-173	6.14088175760542	0.169	0.026	3.14625647881454e-168	Ocupat-v02-G009042	Ocupat
0	6.09894070447147	0.213	0.002	0	Ocupat-v02-G021316	Ocupat
0	6.05230034867258	0.127	0.002	0	Ocupat-v02-G026811	Ocupat
0	6.03914502623885	0.282	0.004	0	Ocupat-v02-G037475	Ocupat
0	5.98894767410372	0.172	0.003	0	Ocupat-v02-G009912	Ocupat
0	5.97947413920133	0.145	0.002	0	Ocupat-v02-G026974	Ocupat
0	5.97762485076242	0.116	0.003	0	Ocupat-v02-G022766	Ocupat
0	5.97438588128535	0.204	0.001	0	Ocupat-v02-G043520	Ocupat
0	5.95861272424082	0.512	0.011	0	Ocupat-v02-G036243	Ocupat
0	5.86364046033311	0.187	0.003	0	Ocupat-v02-G043237	Ocupat
0	5.85084644760848	0.187	0.008	0	Ocupat-v02-G012658	Ocupat
0	5.70034690193247	0.602	0.013	0	Ocupat-v02-G002214	Ocupat
0	5.61339895113074	0.356	0.007	0	Ocupat-v02-G043239	Ocupat
0	5.23346679972372	0.254	0.008	0	Ocupat-v02-G020031	Ocupat
0	5.06817024118119	0.162	0.007	0	Ocupat-v02-G017156	Ocupat
0	5.06390534838197	0.127	0.002	0	Ocupat-v02-G041646	Ocupat
0	4.99853764450761	0.182	0.008	0	Ocupat-v02-G012657	Ocupat
0	4.89091376958243	0.103	0.002	0	Ocupat-v02-G031652	Ocupat
0	4.88848726341326	0.167	0.006	0	Ocupat-v02-G021605	Ocupat
0	4.87759765095421	0.167	0.006	0	Ocupat-v02-G034362	Ocupat
0	4.75728533219689	0.259	0.007	0	Ocupat-v02-G040593	Ocupat
3.8852524215261e-254	4.70781923794692	0.111	0.007	1.98656841565051e-249	Ocupat-v02-G030114	Ocupat
0	4.68544495908644	0.111	0.004	0	Ocupat-v02-G006016	Ocupat
0	4.6385102846047	0.17	0.007	0	Ocupat-v02-G034239	Ocupat
